Country,Week,Year,Age,Sex,Region,Condition,Deaths
Netherlands,15,2017,80+,Total,Total,Total,1543
Netherlands,16,2017,80+,Total,Total,Total,1495
Netherlands,17,2017,80+,Total,Total,Total,1569
Netherlands,18,2017,80+,Total,Total,Total,1540
Netherlands,19,2017,80+,Total,Total,Total,1570
Netherlands,20,2017,80+,Total,Total,Total,1566
Netherlands,21,2017,80+,Total,Total,Total,1540
Netherlands,22,2017,80+,Total,Total,Total,1484
Netherlands,23,2017,80+,Total,Total,Total,1457
Netherlands,24,2017,80+,Total,Total,Total,1449
Netherlands,25,2017,80+,Total,Total,Total,1409
Netherlands,26,2017,80+,Total,Total,Total,1471
Netherlands,27,2017,80+,Total,Total,Total,1480
Netherlands,28,2017,80+,Total,Total,Total,1365
Netherlands,29,2017,80+,Total,Total,Total,1445
Netherlands,30,2017,80+,Total,Total,Total,1368
Netherlands,31,2017,80+,Total,Total,Total,1349
Netherlands,32,2017,80+,Total,Total,Total,1403
Netherlands,33,2017,80+,Total,Total,Total,1341
Netherlands,34,2017,80+,Total,Total,Total,1398
Netherlands,35,2017,80+,Total,Total,Total,1385
Netherlands,36,2017,80+,Total,Total,Total,1340
Netherlands,37,2017,80+,Total,Total,Total,1427
Netherlands,38,2017,80+,Total,Total,Total,1418
Netherlands,39,2017,80+,Total,Total,Total,1445
Netherlands,40,2017,80+,Total,Total,Total,1427
Netherlands,41,2017,80+,Total,Total,Total,1470
Netherlands,42,2017,80+,Total,Total,Total,1480
Netherlands,43,2017,80+,Total,Total,Total,1488
Netherlands,44,2017,80+,Total,Total,Total,1501
Netherlands,45,2017,80+,Total,Total,Total,1557
Netherlands,46,2017,80+,Total,Total,Total,1575
Netherlands,47,2017,80+,Total,Total,Total,1594
Netherlands,48,2017,80+,Total,Total,Total,1587
Netherlands,49,2017,80+,Total,Total,Total,1671
Netherlands,50,2017,80+,Total,Total,Total,1743
Netherlands,51,2017,80+,Total,Total,Total,1737
Netherlands,52,2017,80+,Total,Total,Total,1816
Netherlands,0,2018,80+,Total,Total,Total,1980
Netherlands,1,2018,80+,Total,Total,Total,2027
Netherlands,2,2018,80+,Total,Total,Total,1958
Netherlands,3,2018,80+,Total,Total,Total,1978
Netherlands,4,2018,80+,Total,Total,Total,2026
Netherlands,5,2018,80+,Total,Total,Total,2100
Netherlands,6,2018,80+,Total,Total,Total,2163
Netherlands,7,2018,80+,Total,Total,Total,2210
Netherlands,8,2018,80+,Total,Total,Total,2358
Netherlands,9,2018,80+,Total,Total,Total,2514
Netherlands,10,2018,80+,Total,Total,Total,2243
Netherlands,11,2018,80+,Total,Total,Total,2045
Netherlands,12,2018,80+,Total,Total,Total,1917
Netherlands,13,2018,80+,Total,Total,Total,1693
Netherlands,14,2018,80+,Total,Total,Total,1612
Netherlands,15,2018,80+,Total,Total,Total,1506
Netherlands,16,2018,80+,Total,Total,Total,1434
Netherlands,17,2018,80+,Total,Total,Total,1483
Netherlands,18,2018,80+,Total,Total,Total,1512
Netherlands,19,2018,80+,Total,Total,Total,1431
Netherlands,20,2018,80+,Total,Total,Total,1486
Netherlands,21,2018,80+,Total,Total,Total,1503
Netherlands,22,2018,80+,Total,Total,Total,1455
Netherlands,23,2018,80+,Total,Total,Total,1388
Netherlands,24,2018,80+,Total,Total,Total,1436
Netherlands,25,2018,80+,Total,Total,Total,1452
Netherlands,26,2018,80+,Total,Total,Total,1482
Netherlands,27,2018,80+,Total,Total,Total,1458
Netherlands,28,2018,80+,Total,Total,Total,1503
Netherlands,29,2018,80+,Total,Total,Total,1538
Netherlands,30,2018,80+,Total,Total,Total,1491
Netherlands,31,2018,80+,Total,Total,Total,1494
Netherlands,32,2018,80+,Total,Total,Total,1416
Netherlands,33,2018,80+,Total,Total,Total,1424
Netherlands,34,2018,80+,Total,Total,Total,1312
Netherlands,35,2018,80+,Total,Total,Total,1385
Netherlands,36,2018,80+,Total,Total,Total,1352
Netherlands,37,2018,80+,Total,Total,Total,1410
Netherlands,38,2018,80+,Total,Total,Total,1445
Netherlands,39,2018,80+,Total,Total,Total,1492
Netherlands,40,2018,80+,Total,Total,Total,1496
Netherlands,41,2018,80+,Total,Total,Total,1524
Netherlands,42,2018,80+,Total,Total,Total,1384
Netherlands,43,2018,80+,Total,Total,Total,1487
Netherlands,44,2018,80+,Total,Total,Total,1484
Netherlands,45,2018,80+,Total,Total,Total,1505
Netherlands,46,2018,80+,Total,Total,Total,1528
Netherlands,47,2018,80+,Total,Total,Total,1568
Netherlands,48,2018,80+,Total,Total,Total,1625
Netherlands,49,2018,80+,Total,Total,Total,1587
Netherlands,50,2018,80+,Total,Total,Total,1688
Netherlands,51,2018,80+,Total,Total,Total,1584
Netherlands,52,2018,80+,Total,Total,Total,248
Netherlands,0,2019,80+,Total,Total,Total,1551
Netherlands,1,2019,80+,Total,Total,Total,1935
Netherlands,2,2019,80+,Total,Total,Total,1828
Netherlands,3,2019,80+,Total,Total,Total,1828
Netherlands,4,2019,80+,Total,Total,Total,1757
Netherlands,5,2019,80+,Total,Total,Total,1801
Netherlands,6,2019,80+,Total,Total,Total,1932
Netherlands,7,2019,80+,Total,Total,Total,1867
Netherlands,8,2019,80+,Total,Total,Total,1787
Netherlands,9,2019,80+,Total,Total,Total,1804
Netherlands,10,2019,80+,Total,Total,Total,1832
Netherlands,11,2019,80+,Total,Total,Total,1783
Netherlands,12,2019,80+,Total,Total,Total,1725
Netherlands,13,2019,80+,Total,Total,Total,1668
Netherlands,14,2019,80+,Total,Total,Total,1610
Netherlands,15,2019,80+,Total,Total,Total,1713
Netherlands,16,2019,80+,Total,Total,Total,1730
Netherlands,17,2019,80+,Total,Total,Total,1560
Netherlands,18,2019,80+,Total,Total,Total,1573
Netherlands,19,2019,80+,Total,Total,Total,1623
Netherlands,20,2019,80+,Total,Total,Total,1659
Netherlands,21,2019,80+,Total,Total,Total,1497
Netherlands,22,2019,80+,Total,Total,Total,1512
Netherlands,23,2019,80+,Total,Total,Total,1462
Netherlands,24,2019,80+,Total,Total,Total,1462
Netherlands,25,2019,80+,Total,Total,Total,1567
Netherlands,26,2019,80+,Total,Total,Total,1474
Netherlands,27,2019,80+,Total,Total,Total,1517
Netherlands,28,2019,80+,Total,Total,Total,1368
Netherlands,29,2019,80+,Total,Total,Total,1694
Netherlands,30,2019,80+,Total,Total,Total,1495
Netherlands,31,2019,80+,Total,Total,Total,1473
Netherlands,32,2019,80+,Total,Total,Total,1416
Netherlands,33,2019,80+,Total,Total,Total,1430
Netherlands,34,2019,80+,Total,Total,Total,1495
Netherlands,35,2019,80+,Total,Total,Total,1396
Netherlands,36,2019,80+,Total,Total,Total,1415
Netherlands,37,2019,80+,Total,Total,Total,1409
Netherlands,38,2019,80+,Total,Total,Total,1494
Netherlands,39,2019,80+,Total,Total,Total,1493
Netherlands,40,2019,80+,Total,Total,Total,1556
Netherlands,41,2019,80+,Total,Total,Total,1583
Netherlands,42,2019,80+,Total,Total,Total,1530
Netherlands,43,2019,80+,Total,Total,Total,1578
Netherlands,44,2019,80+,Total,Total,Total,1697
Netherlands,45,2019,80+,Total,Total,Total,1680
Netherlands,46,2019,80+,Total,Total,Total,1708
Netherlands,47,2019,80+,Total,Total,Total,1675
Netherlands,48,2019,80+,Total,Total,Total,1692
Netherlands,49,2019,80+,Total,Total,Total,1707
Netherlands,50,2019,80+,Total,Total,Total,1793
Netherlands,51,2019,80+,Total,Total,Total,1673
Netherlands,52,2019,80+,Total,Total,Total,481
Netherlands,0,2020,80+,Total,Total,Total,1340
Netherlands,1,2020,80+,Total,Total,Total,1965
Netherlands,2,2020,80+,Total,Total,Total,1824
Netherlands,3,2020,80+,Total,Total,Total,1755
Netherlands,4,2020,80+,Total,Total,Total,1789
Netherlands,5,2020,80+,Total,Total,Total,1811
Netherlands,6,2020,80+,Total,Total,Total,1850
Netherlands,7,2020,80+,Total,Total,Total,1747
Netherlands,8,2020,80+,Total,Total,Total,1779
Netherlands,9,2020,80+,Total,Total,Total,1820
Netherlands,10,2020,80+,Total,Total,Total,1858
Netherlands,11,2020,80+,Total,Total,Total,2075
Netherlands,12,2020,80+,Total,Total,Total,2547
Netherlands,13,2020,80+,Total,Total,Total,3065
Netherlands,14,2020,80+,Total,Total,Total,3119
Netherlands,0,2017,Total,Male,Total,Total,221
Netherlands,1,2017,Total,Male,Total,Total,1676
Netherlands,2,2017,Total,Male,Total,Total,1741
Netherlands,3,2017,Total,Male,Total,Total,1639
Netherlands,4,2017,Total,Male,Total,Total,1679
Netherlands,5,2017,Total,Male,Total,Total,1697
Netherlands,6,2017,Total,Male,Total,Total,1633
Netherlands,7,2017,Total,Male,Total,Total,1627
Netherlands,8,2017,Total,Male,Total,Total,1558
Netherlands,9,2017,Total,Male,Total,Total,1511
Netherlands,10,2017,Total,Male,Total,Total,1481
Netherlands,11,2017,Total,Male,Total,Total,1350
Netherlands,12,2017,Total,Male,Total,Total,1327
Netherlands,13,2017,Total,Male,Total,Total,1405
Netherlands,14,2017,Total,Male,Total,Total,1308
Netherlands,15,2017,Total,Male,Total,Total,1381
Netherlands,16,2017,Total,Male,Total,Total,1326
Netherlands,17,2017,Total,Male,Total,Total,1320
Netherlands,18,2017,Total,Male,Total,Total,1359
Netherlands,19,2017,Total,Male,Total,Total,1320
Netherlands,20,2017,Total,Male,Total,Total,1348
Netherlands,21,2017,Total,Male,Total,Total,1361
Netherlands,22,2017,Total,Male,Total,Total,1296
Netherlands,23,2017,Total,Male,Total,Total,1229
Netherlands,24,2017,Total,Male,Total,Total,1280
Netherlands,25,2017,Total,Male,Total,Total,1268
Netherlands,26,2017,Total,Male,Total,Total,1350
Netherlands,27,2017,Total,Male,Total,Total,1287
Netherlands,28,2017,Total,Male,Total,Total,1247
Netherlands,29,2017,Total,Male,Total,Total,1318
Netherlands,30,2017,Total,Male,Total,Total,1247
Netherlands,31,2017,Total,Male,Total,Total,1244
Netherlands,32,2017,Total,Male,Total,Total,1275
Netherlands,33,2017,Total,Male,Total,Total,1262
Netherlands,34,2017,Total,Male,Total,Total,1247
Netherlands,35,2017,Total,Male,Total,Total,1288
Netherlands,36,2017,Total,Male,Total,Total,1277
Netherlands,37,2017,Total,Male,Total,Total,1340
Netherlands,38,2017,Total,Male,Total,Total,1354
Netherlands,39,2017,Total,Male,Total,Total,1310
Netherlands,40,2017,Total,Male,Total,Total,1330
Netherlands,41,2017,Total,Male,Total,Total,1374
Netherlands,42,2017,Total,Male,Total,Total,1299
Netherlands,43,2017,Total,Male,Total,Total,1286
Netherlands,44,2017,Total,Male,Total,Total,1327
Netherlands,45,2017,Total,Male,Total,Total,1353
Netherlands,46,2017,Total,Male,Total,Total,1376
Netherlands,47,2017,Total,Male,Total,Total,1444
Netherlands,48,2017,Total,Male,Total,Total,1464
Netherlands,49,2017,Total,Male,Total,Total,1487
Netherlands,50,2017,Total,Male,Total,Total,1572
Netherlands,51,2017,Total,Male,Total,Total,1442
Netherlands,52,2017,Total,Male,Total,Total,1520
Netherlands,0,2018,Total,Male,Total,Total,1557
Netherlands,1,2018,Total,Male,Total,Total,1592
Netherlands,2,2018,Total,Male,Total,Total,1620
Netherlands,3,2018,Total,Male,Total,Total,1650
Netherlands,4,2018,Total,Male,Total,Total,1559
Netherlands,5,2018,Total,Male,Total,Total,1640
Netherlands,6,2018,Total,Male,Total,Total,1780
Netherlands,7,2018,Total,Male,Total,Total,1750
Netherlands,8,2018,Total,Male,Total,Total,1868
Netherlands,9,2018,Total,Male,Total,Total,1904
Netherlands,10,2018,Total,Male,Total,Total,1759
Netherlands,11,2018,Total,Male,Total,Total,1691
Netherlands,12,2018,Total,Male,Total,Total,1560
Netherlands,13,2018,Total,Male,Total,Total,1445
Netherlands,14,2018,Total,Male,Total,Total,1345
Netherlands,15,2018,Total,Male,Total,Total,1313
Netherlands,16,2018,Total,Male,Total,Total,1279
Netherlands,17,2018,Total,Male,Total,Total,1314
Netherlands,18,2018,Total,Male,Total,Total,1342
Netherlands,19,2018,Total,Male,Total,Total,1277
Netherlands,20,2018,Total,Male,Total,Total,1302
Netherlands,21,2018,Total,Male,Total,Total,1350
Netherlands,22,2018,Total,Male,Total,Total,1313
Netherlands,23,2018,Total,Male,Total,Total,1248
Netherlands,24,2018,Total,Male,Total,Total,1301
Netherlands,25,2018,Total,Male,Total,Total,1311
Netherlands,26,2018,Total,Male,Total,Total,1326
Netherlands,27,2018,Total,Male,Total,Total,1279
Netherlands,28,2018,Total,Male,Total,Total,1311
Netherlands,29,2018,Total,Male,Total,Total,1344
Netherlands,30,2018,Total,Male,Total,Total,1335
Netherlands,31,2018,Total,Male,Total,Total,1339
Netherlands,32,2018,Total,Male,Total,Total,1280
Netherlands,33,2018,Total,Male,Total,Total,1321
Netherlands,34,2018,Total,Male,Total,Total,1275
Netherlands,35,2018,Total,Male,Total,Total,1286
Netherlands,36,2018,Total,Male,Total,Total,1298
Netherlands,37,2018,Total,Male,Total,Total,1325
Netherlands,38,2018,Total,Male,Total,Total,1337
Netherlands,39,2018,Total,Male,Total,Total,1373
Netherlands,40,2018,Total,Male,Total,Total,1361
Netherlands,41,2018,Total,Male,Total,Total,1334
Netherlands,42,2018,Total,Male,Total,Total,1345
Netherlands,43,2018,Total,Male,Total,Total,1373
Netherlands,44,2018,Total,Male,Total,Total,1406
Netherlands,45,2018,Total,Male,Total,Total,1332
Netherlands,46,2018,Total,Male,Total,Total,1398
Netherlands,47,2018,Total,Male,Total,Total,1407
Netherlands,48,2018,Total,Male,Total,Total,1463
Netherlands,49,2018,Total,Male,Total,Total,1512
Netherlands,50,2018,Total,Male,Total,Total,1474
Netherlands,51,2018,Total,Male,Total,Total,1405
Netherlands,52,2018,Total,Male,Total,Total,213
Netherlands,0,2019,Total,Male,Total,Total,1250
Netherlands,1,2019,Total,Male,Total,Total,1578
Netherlands,2,2019,Total,Male,Total,Total,1520
Netherlands,3,2019,Total,Male,Total,Total,1544
Netherlands,4,2019,Total,Male,Total,Total,1578
Netherlands,5,2019,Total,Male,Total,Total,1590
Netherlands,6,2019,Total,Male,Total,Total,1579
Netherlands,7,2019,Total,Male,Total,Total,1530
Netherlands,8,2019,Total,Male,Total,Total,1462
Netherlands,9,2019,Total,Male,Total,Total,1581
Netherlands,10,2019,Total,Male,Total,Total,1582
Netherlands,11,2019,Total,Male,Total,Total,1464
Netherlands,12,2019,Total,Male,Total,Total,1508
Netherlands,13,2019,Total,Male,Total,Total,1386
Netherlands,14,2019,Total,Male,Total,Total,1470
Netherlands,15,2019,Total,Male,Total,Total,1478
Netherlands,16,2019,Total,Male,Total,Total,1419
Netherlands,17,2019,Total,Male,Total,Total,1363
Netherlands,18,2019,Total,Male,Total,Total,1334
Netherlands,19,2019,Total,Male,Total,Total,1366
Netherlands,20,2019,Total,Male,Total,Total,1370
Netherlands,21,2019,Total,Male,Total,Total,1357
Netherlands,22,2019,Total,Male,Total,Total,1327
Netherlands,23,2019,Total,Male,Total,Total,1339
Netherlands,24,2019,Total,Male,Total,Total,1356
Netherlands,25,2019,Total,Male,Total,Total,1402
Netherlands,26,2019,Total,Male,Total,Total,1355
Netherlands,27,2019,Total,Male,Total,Total,1326
Netherlands,28,2019,Total,Male,Total,Total,1273
Netherlands,29,2019,Total,Male,Total,Total,1454
Netherlands,30,2019,Total,Male,Total,Total,1348
Netherlands,31,2019,Total,Male,Total,Total,1279
Netherlands,32,2019,Total,Male,Total,Total,1283
Netherlands,33,2019,Total,Male,Total,Total,1304
Netherlands,34,2019,Total,Male,Total,Total,1330
Netherlands,35,2019,Total,Male,Total,Total,1227
Netherlands,36,2019,Total,Male,Total,Total,1288
Netherlands,37,2019,Total,Male,Total,Total,1267
Netherlands,38,2019,Total,Male,Total,Total,1377
Netherlands,39,2019,Total,Male,Total,Total,1368
Netherlands,40,2019,Total,Male,Total,Total,1481
Netherlands,41,2019,Total,Male,Total,Total,1407
Netherlands,42,2019,Total,Male,Total,Total,1435
Netherlands,43,2019,Total,Male,Total,Total,1412
Netherlands,44,2019,Total,Male,Total,Total,1512
Netherlands,45,2019,Total,Male,Total,Total,1509
Netherlands,46,2019,Total,Male,Total,Total,1428
Netherlands,47,2019,Total,Male,Total,Total,1504
Netherlands,48,2019,Total,Male,Total,Total,1469
Netherlands,49,2019,Total,Male,Total,Total,1540
Netherlands,50,2019,Total,Male,Total,Total,1608
Netherlands,51,2019,Total,Male,Total,Total,1453
Netherlands,52,2019,Total,Male,Total,Total,406
Netherlands,0,2020,Total,Male,Total,Total,1090
Netherlands,1,2020,Total,Male,Total,Total,1676
Netherlands,2,2020,Total,Male,Total,Total,1525
Netherlands,3,2020,Total,Male,Total,Total,1466
Netherlands,4,2020,Total,Male,Total,Total,1573
Netherlands,5,2020,Total,Male,Total,Total,1588
Netherlands,6,2020,Total,Male,Total,Total,1506
Netherlands,7,2020,Total,Male,Total,Total,1480
Netherlands,8,2020,Total,Male,Total,Total,1498
Netherlands,9,2020,Total,Male,Total,Total,1510
Netherlands,10,2020,Total,Male,Total,Total,1593
Netherlands,11,2020,Total,Male,Total,Total,1860
Netherlands,12,2020,Total,Male,Total,Total,2348
Netherlands,13,2020,Total,Male,Total,Total,2638
Netherlands,14,2020,Total,Male,Total,Total,2591
Netherlands,0,2017,0-64,Male,Total,Total,37
Netherlands,1,2017,0-64,Male,Total,Total,268
Netherlands,2,2017,0-64,Male,Total,Total,238
Netherlands,3,2017,0-64,Male,Total,Total,239
Netherlands,4,2017,0-64,Male,Total,Total,256
Netherlands,5,2017,0-64,Male,Total,Total,267
Netherlands,6,2017,0-64,Male,Total,Total,264
Netherlands,7,2017,0-64,Male,Total,Total,271
Netherlands,8,2017,0-64,Male,Total,Total,247
Netherlands,9,2017,0-64,Male,Total,Total,234
Netherlands,10,2017,0-64,Male,Total,Total,249
Netherlands,11,2017,0-64,Male,Total,Total,243
Netherlands,12,2017,0-64,Male,Total,Total,226
Netherlands,13,2017,0-64,Male,Total,Total,238
Netherlands,14,2017,0-64,Male,Total,Total,249
Netherlands,15,2017,0-64,Male,Total,Total,230
Netherlands,16,2017,0-64,Male,Total,Total,234
Netherlands,17,2017,0-64,Male,Total,Total,237
Netherlands,18,2017,0-64,Male,Total,Total,231
Netherlands,19,2017,0-64,Male,Total,Total,203
Netherlands,20,2017,0-64,Male,Total,Total,219
Netherlands,21,2017,0-64,Male,Total,Total,251
Netherlands,22,2017,0-64,Male,Total,Total,218
Netherlands,23,2017,0-64,Male,Total,Total,242
Netherlands,24,2017,0-64,Male,Total,Total,208
Netherlands,25,2017,0-64,Male,Total,Total,235
Netherlands,26,2017,0-64,Male,Total,Total,253
Netherlands,27,2017,0-64,Male,Total,Total,231
Netherlands,28,2017,0-64,Male,Total,Total,214
Netherlands,29,2017,0-64,Male,Total,Total,234
Netherlands,30,2017,0-64,Male,Total,Total,225
Netherlands,31,2017,0-64,Male,Total,Total,229
Netherlands,32,2017,0-64,Male,Total,Total,242
Netherlands,33,2017,0-64,Male,Total,Total,257
Netherlands,34,2017,0-64,Male,Total,Total,231
Netherlands,35,2017,0-64,Male,Total,Total,232
Netherlands,36,2017,0-64,Male,Total,Total,218
Netherlands,37,2017,0-64,Male,Total,Total,234
Netherlands,38,2017,0-64,Male,Total,Total,260
Netherlands,39,2017,0-64,Male,Total,Total,243
Netherlands,40,2017,0-64,Male,Total,Total,254
Netherlands,41,2017,0-64,Male,Total,Total,238
Netherlands,42,2017,0-64,Male,Total,Total,211
Netherlands,43,2017,0-64,Male,Total,Total,193
Netherlands,44,2017,0-64,Male,Total,Total,257
Netherlands,45,2017,0-64,Male,Total,Total,273
Netherlands,46,2017,0-64,Male,Total,Total,244
Netherlands,47,2017,0-64,Male,Total,Total,243
Netherlands,48,2017,0-64,Male,Total,Total,265
Netherlands,49,2017,0-64,Male,Total,Total,280
Netherlands,50,2017,0-64,Male,Total,Total,269
Netherlands,51,2017,0-64,Male,Total,Total,243
Netherlands,52,2017,0-64,Male,Total,Total,249
Netherlands,0,2018,0-64,Male,Total,Total,271
Netherlands,1,2018,0-64,Male,Total,Total,240
Netherlands,2,2018,0-64,Male,Total,Total,240
Netherlands,3,2018,0-64,Male,Total,Total,245
Netherlands,4,2018,0-64,Male,Total,Total,264
Netherlands,5,2018,0-64,Male,Total,Total,253
Netherlands,6,2018,0-64,Male,Total,Total,260
Netherlands,7,2018,0-64,Male,Total,Total,253
Netherlands,8,2018,0-64,Male,Total,Total,261
Netherlands,9,2018,0-64,Male,Total,Total,276
Netherlands,10,2018,0-64,Male,Total,Total,256
Netherlands,11,2018,0-64,Male,Total,Total,239
Netherlands,12,2018,0-64,Male,Total,Total,245
Netherlands,13,2018,0-64,Male,Total,Total,250
Netherlands,14,2018,0-64,Male,Total,Total,217
Netherlands,15,2018,0-64,Male,Total,Total,195
Netherlands,16,2018,0-64,Male,Total,Total,233
Netherlands,17,2018,0-64,Male,Total,Total,234
Netherlands,18,2018,0-64,Male,Total,Total,227
Netherlands,19,2018,0-64,Male,Total,Total,192
Netherlands,20,2018,0-64,Male,Total,Total,228
Netherlands,21,2018,0-64,Male,Total,Total,237
Netherlands,22,2018,0-64,Male,Total,Total,235
Netherlands,23,2018,0-64,Male,Total,Total,209
Netherlands,24,2018,0-64,Male,Total,Total,204
