"ID";"Sex";"Age31December";"Periods";"Deaths_1"
"4867";"T001038";"21700";"2009W114";"1360"
"4868";"T001038";"21700";"2009W115";"1409"
"4869";"T001038";"21700";"2009W116";"1383"
"4870";"T001038";"21700";"2009W117";"1300"
"4871";"T001038";"21700";"2009W118";"1257"
"4872";"T001038";"21700";"2009W119";"1234"
"4873";"T001038";"21700";"2009W120";"1274"
"4874";"T001038";"21700";"2009W121";"1260"
"4875";"T001038";"21700";"2009W122";"1222"
"4876";"T001038";"21700";"2009W123";"1248"
"4877";"T001038";"21700";"2009W124";"1241"
"4878";"T001038";"21700";"2009W125";"1178"
"4879";"T001038";"21700";"2009W126";"1177"
"4880";"T001038";"21700";"2009W127";"1288"
"4881";"T001038";"21700";"2009W128";"1218"
"4882";"T001038";"21700";"2009W129";"1225"
"4883";"T001038";"21700";"2009W130";"1167"
"4884";"T001038";"21700";"2009W131";"1168"
"4885";"T001038";"21700";"2009W132";"1181"
"4886";"T001038";"21700";"2009W133";"1112"
"4887";"T001038";"21700";"2009W134";"1203"
"4888";"T001038";"21700";"2009W135";"1139"
"4889";"T001038";"21700";"2009W136";"1155"
"4890";"T001038";"21700";"2009W137";"1208"
"4891";"T001038";"21700";"2009W138";"1176"
"4892";"T001038";"21700";"2009W139";"1180"
"4893";"T001038";"21700";"2009W140";"1200"
"4894";"T001038";"21700";"2009W141";"1268"
"4895";"T001038";"21700";"2009W142";"1221"
"4896";"T001038";"21700";"2009W143";"1312"
"4897";"T001038";"21700";"2009W144";"1255"
"4898";"T001038";"21700";"2009W145";"1269"
"4899";"T001038";"21700";"2009W146";"1286"
"4900";"T001038";"21700";"2009W147";"1295"
"4901";"T001038";"21700";"2009W148";"1203"
"4902";"T001038";"21700";"2009W149";"1241"
"4903";"T001038";"21700";"2009W150";"1242"
"4904";"T001038";"21700";"2009W151";"1398"
"4905";"T001038";"21700";"2009W152";"1481"
"4906";"T001038";"21700";"2009W153";"821"
"4907";"T001038";"21700";"2009JJ00";"69764"
"4908";"T001038";"21700";"2010X000";"644"
"4909";"T001038";"21700";"2010W101";"1563"
"4910";"T001038";"21700";"2010W102";"1572"
"4911";"T001038";"21700";"2010W103";"1562"
"4912";"T001038";"21700";"2010W104";"1603"
"4913";"T001038";"21700";"2010W105";"1541"
"4914";"T001038";"21700";"2010W106";"1550"
"4915";"T001038";"21700";"2010W107";"1611"
"4916";"T001038";"21700";"2010W108";"1609"
"4917";"T001038";"21700";"2010W109";"1492"
"4918";"T001038";"21700";"2010W110";"1465"
"4919";"T001038";"21700";"2010W111";"1462"
"4920";"T001038";"21700";"2010W112";"1416"
"4921";"T001038";"21700";"2010W113";"1391"
"4922";"T001038";"21700";"2010W114";"1328"
"4923";"T001038";"21700";"2010W115";"1362"
"4924";"T001038";"21700";"2010W116";"1311"
"4925";"T001038";"21700";"2010W117";"1348"
"4926";"T001038";"21700";"2010W118";"1329"
"4927";"T001038";"21700";"2010W119";"1399"
"4928";"T001038";"21700";"2010W120";"1321"
"4929";"T001038";"21700";"2010W121";"1278"
"4930";"T001038";"21700";"2010W122";"1289"
"4931";"T001038";"21700";"2010W123";"1284"
"4932";"T001038";"21700";"2010W124";"1184"
"4933";"T001038";"21700";"2010W125";"1297"
"4934";"T001038";"21700";"2010W126";"1393"
"4935";"T001038";"21700";"2010W127";"1399"
"4936";"T001038";"21700";"2010W128";"1332"
"4937";"T001038";"21700";"2010W129";"1296"
"4938";"T001038";"21700";"2010W130";"1154"
"4939";"T001038";"21700";"2010W131";"1153"
"4940";"T001038";"21700";"2010W132";"1190"
"4941";"T001038";"21700";"2010W133";"1217"
"4942";"T001038";"21700";"2010W134";"1144"
"4943";"T001038";"21700";"2010W135";"1219"
"4944";"T001038";"21700";"2010W136";"1252"
"4945";"T001038";"21700";"2010W137";"1297"
"4946";"T001038";"21700";"2010W138";"1327"
"4947";"T001038";"21700";"2010W139";"1225"
"4948";"T001038";"21700";"2010W140";"1324"
"4949";"T001038";"21700";"2010W141";"1290"
"4950";"T001038";"21700";"2010W142";"1299"
"4951";"T001038";"21700";"2010W143";"1347"
"4952";"T001038";"21700";"2010W144";"1261"
"4953";"T001038";"21700";"2010W145";"1317"
"4954";"T001038";"21700";"2010W146";"1302"
"4955";"T001038";"21700";"2010W147";"1311"
"4956";"T001038";"21700";"2010W148";"1448"
"4957";"T001038";"21700";"2010W149";"1474"
"4958";"T001038";"21700";"2010W150";"1517"
"4959";"T001038";"21700";"2010W151";"1499"
"4960";"T001038";"21700";"2010W152";"1072"
"4961";"T001038";"21700";"2010JJ00";"71270"
"4962";"T001038";"21700";"2011X000";"471"
"4963";"T001038";"21700";"2011W101";"1632"
"4964";"T001038";"21700";"2011W102";"1560"
"4965";"T001038";"21700";"2011W103";"1417"
"4966";"T001038";"21700";"2011W104";"1406"
"4967";"T001038";"21700";"2011W105";"1492"
"4968";"T001038";"21700";"2011W106";"1436"
"4969";"T001038";"21700";"2011W107";"1406"
"4970";"T001038";"21700";"2011W108";"1403"
"4971";"T001038";"21700";"2011W109";"1448"
"4972";"T001038";"21700";"2011W110";"1485"
"4973";"T001038";"21700";"2011W111";"1519"
"4974";"T001038";"21700";"2011W112";"1417"
"4975";"T001038";"21700";"2011W113";"1489"
"4976";"T001038";"21700";"2011W114";"1401"
"4977";"T001038";"21700";"2011W115";"1423"
"4978";"T001038";"21700";"2011W116";"1461"
"4979";"T001038";"21700";"2011W117";"1440"
"4980";"T001038";"21700";"2011W118";"1375"
"4981";"T001038";"21700";"2011W119";"1379"
"4982";"T001038";"21700";"2011W120";"1317"
"4983";"T001038";"21700";"2011W121";"1336"
"4984";"T001038";"21700";"2011W122";"1328"
"4985";"T001038";"21700";"2011W123";"1252"
"4986";"T001038";"21700";"2011W124";"1294"
"4987";"T001038";"21700";"2011W125";"1244"
"4988";"T001038";"21700";"2011W126";"1300"
"4989";"T001038";"21700";"2011W127";"1340"
"4990";"T001038";"21700";"2011W128";"1330"
"4991";"T001038";"21700";"2011W129";"1205"
"4992";"T001038";"21700";"2011W130";"1250"
"4993";"T001038";"21700";"2011W131";"1259"
"4994";"T001038";"21700";"2011W132";"1248"
"4995";"T001038";"21700";"2011W133";"1204"
"4996";"T001038";"21700";"2011W134";"1249"
"4997";"T001038";"21700";"2011W135";"1260"
"4998";"T001038";"21700";"2011W136";"1362"
"4999";"T001038";"21700";"2011W137";"1245"
"5000";"T001038";"21700";"2011W138";"1261"
"5001";"T001038";"21700";"2011W139";"1363"
"5002";"T001038";"21700";"2011W140";"1305"
"5003";"T001038";"21700";"2011W141";"1294"
"5004";"T001038";"21700";"2011W142";"1349"
"5005";"T001038";"21700";"2011W143";"1414"
"5006";"T001038";"21700";"2011W144";"1395"
"5007";"T001038";"21700";"2011W145";"1309"
"5008";"T001038";"21700";"2011W146";"1385"
"5009";"T001038";"21700";"2011W147";"1467"
"5010";"T001038";"21700";"2011W148";"1483"
"5011";"T001038";"21700";"2011W149";"1459"
"5012";"T001038";"21700";"2011W150";"1598"
"5013";"T001038";"21700";"2011W151";"1526"
"5014";"T001038";"21700";"2011W152";"1308"
"5015";"T001038";"21700";"2011JJ00";"71999"
"5016";"T001038";"21700";"2012X000";"234"
"5017";"T001038";"21700";"2012W101";"1655"
"5018";"T001038";"21700";"2012W102";"1535"
"5019";"T001038";"21700";"2012W103";"1580"
"5020";"T001038";"21700";"2012W104";"1616"
"5021";"T001038";"21700";"2012W105";"1616"
"5022";"T001038";"21700";"2012W106";"1731"
"5023";"T001038";"21700";"2012W107";"1786"
"5024";"T001038";"21700";"2012W108";"1756"
"5025";"T001038";"21700";"2012W109";"1760"
"5026";"T001038";"21700";"2012W110";"1654"
"5027";"T001038";"21700";"2012W111";"1590"
"5028";"T001038";"21700";"2012W112";"1565"
"5029";"T001038";"21700";"2012W113";"1547"
"5030";"T001038";"21700";"2012W114";"1576"
"5031";"T001038";"21700";"2012W115";"1492"
"5032";"T001038";"21700";"2012W116";"1519"
"5033";"T001038";"21700";"2012W117";"1558"
"5034";"T001038";"21700";"2012W118";"1432"
"5035";"T001038";"21700";"2012W119";"1426"
"5036";"T001038";"21700";"2012W120";"1391"
"5037";"T001038";"21700";"2012W121";"1473"
"5038";"T001038";"21700";"2012W122";"1371"
"5039";"T001038";"21700";"2012W123";"1402"
"5040";"T001038";"21700";"2012W124";"1356"
"5041";"T001038";"21700";"2012W125";"1371"
"5042";"T001038";"21700";"2012W126";"1321"
"5043";"T001038";"21700";"2012W127";"1383"
"5044";"T001038";"21700";"2012W128";"1284"
"5045";"T001038";"21700";"2012W129";"1267"
"5046";"T001038";"21700";"2012W130";"1329"
"5047";"T001038";"21700";"2012W131";"1304"
"5048";"T001038";"21700";"2012W132";"1232"
"5049";"T001038";"21700";"2012W133";"1362"
"5050";"T001038";"21700";"2012W134";"1372"
"5051";"T001038";"21700";"2012W135";"1223"
"5052";"T001038";"21700";"2012W136";"1333"
"5053";"T001038";"21700";"2012W137";"1321"
"5054";"T001038";"21700";"2012W138";"1231"
"5055";"T001038";"21700";"2012W139";"1349"
"5056";"T001038";"21700";"2012W140";"1303"
"5057";"T001038";"21700";"2012W141";"1405"
"5058";"T001038";"21700";"2012W142";"1386"
"5059";"T001038";"21700";"2012W143";"1300"
"5060";"T001038";"21700";"2012W144";"1378"
"5061";"T001038";"21700";"2012W145";"1423"
"5062";"T001038";"21700";"2012W146";"1434"
"5063";"T001038";"21700";"2012W147";"1428"
"5064";"T001038";"21700";"2012W148";"1425"
"5065";"T001038";"21700";"2012W149";"1415"
"5066";"T001038";"21700";"2012W150";"1529"
"5067";"T001038";"21700";"2012W151";"1504"
"5068";"T001038";"21700";"2012W152";"1595"
"5069";"T001038";"21700";"2012W153";"215"
"5070";"T001038";"21700";"2012JJ00";"76043"
"5071";"T001038";"21700";"2013W101";"1418"
"5072";"T001038";"21700";"2013W102";"1710"
"5073";"T001038";"21700";"2013W103";"1693"
"5074";"T001038";"21700";"2013W104";"1736"
"5075";"T001038";"21700";"2013W105";"1830"
"5076";"T001038";"21700";"2013W106";"1790"
"5077";"T001038";"21700";"2013W107";"1783"
"5078";"T001038";"21700";"2013W108";"1855"
"5079";"T001038";"21700";"2013W109";"1870"
"5080";"T001038";"21700";"2013W110";"1965"
"5081";"T001038";"21700";"2013W111";"1736"
"5082";"T001038";"21700";"2013W112";"1728"
"5083";"T001038";"21700";"2013W113";"1779"
"5084";"T001038";"21700";"2013W114";"1669"
"5085";"T001038";"21700";"2013W115";"1768"
"5086";"T001038";"21700";"2013W116";"1573"
"5087";"T001038";"21700";"2013W117";"1497"
"5088";"T001038";"21700";"2013W118";"1430"
"5089";"T001038";"21700";"2013W119";"1447"
"5090";"T001038";"21700";"2013W120";"1382"
"5091";"T001038";"21700";"2013W121";"1281"
"5092";"T001038";"21700";"2013W122";"1365"
"5093";"T001038";"21700";"2013W123";"1371"
"5094";"T001038";"21700";"2013W124";"1329"
"5095";"T001038";"21700";"2013W125";"1331"
"5096";"T001038";"21700";"2013W126";"1345"
"5097";"T001038";"21700";"2013W127";"1340"
"5098";"T001038";"21700";"2013W128";"1300"
"5099";"T001038";"21700";"2013W129";"1310"
"5100";"T001038";"21700";"2013W130";"1452"
"5101";"T001038";"21700";"2013W131";"1312"
"5102";"T001038";"21700";"2013W132";"1267"
"5103";"T001038";"21700";"2013W133";"1313"
"5104";"T001038";"21700";"2013W134";"1262"
"5105";"T001038";"21700";"2013W135";"1289"
"5106";"T001038";"21700";"2013W136";"1296"
"5107";"T001038";"21700";"2013W137";"1208"
"5108";"T001038";"21700";"2013W138";"1277"
"5109";"T001038";"21700";"2013W139";"1216"
"5110";"T001038";"21700";"2013W140";"1357"
"5111";"T001038";"21700";"2013W141";"1385"
"5112";"T001038";"21700";"2013W142";"1283"
"5113";"T001038";"21700";"2013W143";"1435"
"5114";"T001038";"21700";"2013W144";"1272"
"5115";"T001038";"21700";"2013W145";"1340"
"5116";"T001038";"21700";"2013W146";"1308"
"5117";"T001038";"21700";"2013W147";"1306"
"5118";"T001038";"21700";"2013W148";"1464"
"5119";"T001038";"21700";"2013W149";"1395"
"5120";"T001038";"21700";"2013W150";"1409"
"5121";"T001038";"21700";"2013W151";"1473"
"5122";"T001038";"21700";"2013W152";"1470"
"5123";"T001038";"21700";"2013W153";"416"
"5124";"T001038";"21700";"2013JJ00";"76836"
"5125";"T001038";"21700";"2014W101";"1085"
"5126";"T001038";"21700";"2014W102";"1557"
"5127";"T001038";"21700";"2014W103";"1524"
"5128";"T001038";"21700";"2014W104";"1524"
"5129";"T001038";"21700";"2014W105";"1586"
"5130";"T001038";"21700";"2014W106";"1580"
"5131";"T001038";"21700";"2014W107";"1537"
"5132";"T001038";"21700";"2014W108";"1528"
"5133";"T001038";"21700";"2014W109";"1564"
"5134";"T001038";"21700";"2014W110";"1561"
"5135";"T001038";"21700";"2014W111";"1511"
"5136";"T001038";"21700";"2014W112";"1478"
"5137";"T001038";"21700";"2014W113";"1491"
"5138";"T001038";"21700";"2014W114";"1493"
"5139";"T001038";"21700";"2014W115";"1473"
"5140";"T001038";"21700";"2014W116";"1440"
"5141";"T001038";"21700";"2014W117";"1419"
"5142";"T001038";"21700";"2014W118";"1377"
"5143";"T001038";"21700";"2014W119";"1378"
"5144";"T001038";"21700";"2014W120";"1372"
"5145";"T001038";"21700";"2014W121";"1411"
"5146";"T001038";"21700";"2014W122";"1357"
"5147";"T001038";"21700";"2014W123";"1351"
"5148";"T001038";"21700";"2014W124";"1345"
"5149";"T001038";"21700";"2014W125";"1306"
"5150";"T001038";"21700";"2014W126";"1339"
"5151";"T001038";"21700";"2014W127";"1432"
"5152";"T001038";"21700";"2014W128";"1393"
"5153";"T001038";"21700";"2014W129";"1370"
"5154";"T001038";"21700";"2014W130";"1437"
"5155";"T001038";"21700";"2014W131";"1333"
"5156";"T001038";"21700";"2014W132";"1384"
"5157";"T001038";"21700";"2014W133";"1298"
"5158";"T001038";"21700";"2014W134";"1304"
"5159";"T001038";"21700";"2014W135";"1434"
"5160";"T001038";"21700";"2014W136";"1377"
"5161";"T001038";"21700";"2014W137";"1325"
"5162";"T001038";"21700";"2014W138";"1394"
"5163";"T001038";"21700";"2014W139";"1309"
"5164";"T001038";"21700";"2014W140";"1387"
"5165";"T001038";"21700";"2014W141";"1406"
"5166";"T001038";"21700";"2014W142";"1398"
"5167";"T001038";"21700";"2014W143";"1350"
"5168";"T001038";"21700";"2014W144";"1380"
"5169";"T001038";"21700";"2014W145";"1433"
"5170";"T001038";"21700";"2014W146";"1520"
"5171";"T001038";"21700";"2014W147";"1491"
"5172";"T001038";"21700";"2014W148";"1504"
"5173";"T001038";"21700";"2014W149";"1551"
"5174";"T001038";"21700";"2014W150";"1738"
"5175";"T001038";"21700";"2014W151";"1723"
"5176";"T001038";"21700";"2014W152";"1703"
"5177";"T001038";"21700";"2014W153";"769"
"5178";"T001038";"21700";"2014JJ00";"75730"
"5179";"T001038";"21700";"2015W101";"1148"
"5180";"T001038";"21700";"2015W102";"2028"
"5181";"T001038";"21700";"2015W103";"2060"
"5182";"T001038";"21700";"2015W104";"1993"
"5183";"T001038";"21700";"2015W105";"2003"
"5184";"T001038";"21700";"2015W106";"1928"
"5185";"T001038";"21700";"2015W107";"1951"
"5186";"T001038";"21700";"2015W108";"1997"
"5187";"T001038";"21700";"2015W109";"1907"
"5188";"T001038";"21700";"2015W110";"1885"
"5189";"T001038";"21700";"2015W111";"1749"
"5190";"T001038";"21700";"2015W112";"1708"
"5191";"T001038";"21700";"2015W113";"1779"
"5192";"T001038";"21700";"2015W114";"1581"
"5193";"T001038";"21700";"2015W115";"1626"
"5194";"T001038";"21700";"2015W116";"1603"
"5195";"T001038";"21700";"2015W117";"1569"
"5196";"T001038";"21700";"2015W118";"1433"
"5197";"T001038";"21700";"2015W119";"1520"
"5198";"T001038";"21700";"2015W120";"1473"
"5199";"T001038";"21700";"2015W121";"1424"
"5200";"T001038";"21700";"2015W122";"1426"
"5201";"T001038";"21700";"2015W123";"1422"
"5202";"T001038";"21700";"2015W124";"1457"
"5203";"T001038";"21700";"2015W125";"1370"
"5204";"T001038";"21700";"2015W126";"1362"
"5205";"T001038";"21700";"2015W127";"1568"
"5206";"T001038";"21700";"2015W128";"1434"
"5207";"T001038";"21700";"2015W129";"1329"
"5208";"T001038";"21700";"2015W130";"1342"
"5209";"T001038";"21700";"2015W131";"1301"
"5210";"T001038";"21700";"2015W132";"1300"
"5211";"T001038";"21700";"2015W133";"1395"
"5212";"T001038";"21700";"2015W134";"1373"
"5213";"T001038";"21700";"2015W135";"1313"
"5214";"T001038";"21700";"2015W136";"1353"
"5215";"T001038";"21700";"2015W137";"1372"
"5216";"T001038";"21700";"2015W138";"1445"
"5217";"T001038";"21700";"2015W139";"1406"
"5218";"T001038";"21700";"2015W140";"1439"
"5219";"T001038";"21700";"2015W141";"1441"
"5220";"T001038";"21700";"2015W142";"1480"
"5221";"T001038";"21700";"2015W143";"1489"
"5222";"T001038";"21700";"2015W144";"1570"
"5223";"T001038";"21700";"2015W145";"1402"
"5224";"T001038";"21700";"2015W146";"1381"
"5225";"T001038";"21700";"2015W147";"1488"
"5226";"T001038";"21700";"2015W148";"1427"
"5227";"T001038";"21700";"2015W149";"1480"
"5228";"T001038";"21700";"2015W150";"1509"
"5229";"T001038";"21700";"2015W151";"1575"
"5230";"T001038";"21700";"2015W152";"1426"
"5231";"T001038";"21700";"2015W153";"892"
"5232";"T001038";"21700";"2015JJ00";"81332"
"5233";"T001038";"21700";"2016X000";"705"
"5234";"T001038";"21700";"2016W101";"1790"
"5235";"T001038";"21700";"2016W102";"1767"
"5236";"T001038";"21700";"2016W103";"1748"
"5237";"T001038";"21700";"2016W104";"1881"
"5238";"T001038";"21700";"2016W105";"1702"
"5239";"T001038";"21700";"2016W106";"1695"
"5240";"T001038";"21700";"2016W107";"1686"
"5241";"T001038";"21700";"2016W108";"1912"
"5242";"T001038";"21700";"2016W109";"1781"
"5243";"T001038";"21700";"2016W110";"1822"
"5244";"T001038";"21700";"2016W111";"1693"
"5245";"T001038";"21700";"2016W112";"1688"
"5246";"T001038";"21700";"2016W113";"1676"
"5247";"T001038";"21700";"2016W114";"1716"
"5248";"T001038";"21700";"2016W115";"1543"
"5249";"T001038";"21700";"2016W116";"1506"
"5250";"T001038";"21700";"2016W117";"1572"
"5251";"T001038";"21700";"2016W118";"1536"
"5252";"T001038";"21700";"2016W119";"1640"
"5253";"T001038";"21700";"2016W120";"1544"
"5254";"T001038";"21700";"2016W121";"1528"
"5255";"T001038";"21700";"2016W122";"1471"
"5256";"T001038";"21700";"2016W123";"1452"
"5257";"T001038";"21700";"2016W124";"1413"
"5258";"T001038";"21700";"2016W125";"1416"
"5259";"T001038";"21700";"2016W126";"1383"
"5260";"T001038";"21700";"2016W127";"1482"
"5261";"T001038";"21700";"2016W128";"1496"
"5262";"T001038";"21700";"2016W129";"1483"
"5263";"T001038";"21700";"2016W130";"1380"
"5264";"T001038";"21700";"2016W131";"1326"
"5265";"T001038";"21700";"2016W132";"1363"
"5266";"T001038";"21700";"2016W133";"1378"
"5267";"T001038";"21700";"2016W134";"1430"
"5268";"T001038";"21700";"2016W135";"1380"
"5269";"T001038";"21700";"2016W136";"1388"
"5270";"T001038";"21700";"2016W137";"1461"
"5271";"T001038";"21700";"2016W138";"1281"
"5272";"T001038";"21700";"2016W139";"1437"
"5273";"T001038";"21700";"2016W140";"1435"
"5274";"T001038";"21700";"2016W141";"1535"
"5275";"T001038";"21700";"2016W142";"1461"
"5276";"T001038";"21700";"2016W143";"1646"
"5277";"T001038";"21700";"2016W144";"1522"
"5278";"T001038";"21700";"2016W145";"1606"
"5279";"T001038";"21700";"2016W146";"1607"
"5280";"T001038";"21700";"2016W147";"1637"
"5281";"T001038";"21700";"2016W148";"1638"
"5282";"T001038";"21700";"2016W149";"1650"
"5283";"T001038";"21700";"2016W150";"1741"
"5284";"T001038";"21700";"2016W151";"1713"
"5285";"T001038";"21700";"2016W152";"1607"
"5286";"T001038";"21700";"2016JJ00";"82349"
"5287";"T001038";"21700";"2017X000";"282"
"5288";"T001038";"21700";"2017W101";"2185"
"5289";"T001038";"21700";"2017W102";"2226"
"5290";"T001038";"21700";"2017W103";"2165"
"5291";"T001038";"21700";"2017W104";"2223"
"5292";"T001038";"21700";"2017W105";"2112"
"5293";"T001038";"21700";"2017W106";"2045"
"5294";"T001038";"21700";"2017W107";"2074"
"5295";"T001038";"21700";"2017W108";"1975"
"5296";"T001038";"21700";"2017W109";"1917"
"5297";"T001038";"21700";"2017W110";"1732"
"5298";"T001038";"21700";"2017W111";"1622"
"5299";"T001038";"21700";"2017W112";"1547"
"5300";"T001038";"21700";"2017W113";"1558"
"5301";"T001038";"21700";"2017W114";"1529"
"5302";"T001038";"21700";"2017W115";"1543"
"5303";"T001038";"21700";"2017W116";"1495"
"5304";"T001038";"21700";"2017W117";"1569"
"5305";"T001038";"21700";"2017W118";"1540"
"5306";"T001038";"21700";"2017W119";"1570"
"5307";"T001038";"21700";"2017W120";"1566"
"5308";"T001038";"21700";"2017W121";"1540"
